model,country,iteration,question_id,correct,model_response,ground_truth
llama-3-8b-instruct,Mexico,1,Al-en-04,1,mango,mango; orange; apple; papaya; banana; lime; avocado; strawberry
llama-3-8b-instruct,Mexico,1,Al-en-19,1,english,english
llama-3-8b-instruct,Mexico,1,Al-en-36,1,pan de muerto,bread of the dead; sweets; candy; sugar skull; puff pastries; flaky buns; fruit; hot chocolate
llama-3-8b-instruct,Mexico,1,Al-en-39,1,rosca de reyes.,cake; pizza; chicken with mole sauce; grilled meat
llama-3-8b-instruct,Mexico,1,An-ar-03,1,5,5; 6; 7; 11; 3; 12
llama-3-8b-instruct,Mexico,1,Ca-sp-06,1,desayuno,lunch; breakfast
llama-3-8b-instruct,Mexico,1,Ca-sp-11,1,sunday,sunday; saturday; friday
llama-3-8b-instruct,Mexico,1,Ca-sp-41,1,with their families.,with family members; with relatives; with family; with their family; with their families; in a retiring home; nursing home; retiring home; in a nursing home; their own house; in the house of one of their children; with one of their children
llama-3-8b-instruct,Mexico,1,Gu-ch-08,1,soccer,soccer; football; basketball; baseball; american football; football
llama-3-8b-instruct,Mexico,1,Gu-ch-38,0,8,4; 5
llama-3-8b-instruct,Mexico,1,Ji-ko-14,1,petroleum,avocado; tequila; corn
llama-3-8b-instruct,Mexico,1,Ji-ko-24,0,beach,public parks; parks; playgrounds; circuses; the kindergarten; daycare; chapultepec fair; six flags
llama-3-8b-instruct,Mexico,1,Ji-ko-25,1,"• día de los padres (father's day) - third sunday in may
• día de las madres (mother's day) - may 10th
• día de los abuelos (grandparents' day) - first sunday in august
• día de los reyes magos (epiphany) - january 6th",mother's day; christmas; father's day; grandfather's day; day of the dead; family day
llama-3-8b-instruct,Mexico,1,Ji-ko-26,1,"1. age 12: children are given more autonomy and responsibility at home.
2. age 15: children start to participate in household chores and contribute to family income.
3. age 18: children are considered adults and are expected to be self-sufficient.
4. age 21: children are expected to be financially independent and establish their own households.",getting married; marriage; to be of legal age; to have finished their studies; financial solvency; get a job
llama-3-8b-instruct,Mexico,1,Ji-ko-28,0,las mañanitas,baptism; birthday
llama-3-8b-instruct,Mexico,1,Ji-ko-29,1,15,15; 50
llama-3-8b-instruct,Mexico,1,Ji-ko-33,0,the park.,home; to club or bar; street; to a party; gathering; friend's house
llama-3-8b-instruct,Mexico,1,Ji-ko-34,0,"elementary school students in mexico typically attend school from 8:30 am to 1:30 pm, monday through friday.",walking; on foot; by public transport; using their parents car; by bus; using the school bus; by car
llama-3-8b-instruct,Mexico,1,Ji-ko-35,1,colegios particulares.,schools with a license from the s.e.p.; montessori schools
llama-3-8b-instruct,Mexico,1,Ji-ko-36,0,prepa,tecmilenio university; la salle university
llama-3-8b-instruct,Mexico,1,Ji-ko-37,1,"t-shirts, jeans, and casual wear.",school uniform; trousers; shirt
llama-3-8b-instruct,Mexico,1,Ji-ko-40,1,"eat, socialize, and play soccer.",to chat; doing sports; have a meal; eat; smoke
llama-3-8b-instruct,Mexico,1,Ji-ko-42,1,"spanish, mathematics, and foreign language.",mathematics; spanish language; science; ethics; chemistry; history; geography; biology; physics
llama-3-8b-instruct,Mexico,1,Ji-ko-45,1,food and music.,to learn; to have fun; fun; university projects; free food and drinks
llama-3-8b-instruct,Mexico,1,Jo-sp-13,0,surfing,swimming; diving
llama-3-8b-instruct,Mexico,1,Jo-sp-19,1,the bajío region.,north of mexico; north; the south of the country; south
llama-3-8b-instruct,Mexico,1,Jod-ch-01,1,"forks, knives, and spoons.",fork; spoon; spoons; knife
llama-3-8b-instruct,Mexico,1,Jod-ch-07,0,2.5,2; 1; 1.5; 3
llama-3-8b-instruct,Mexico,1,Jod-ch-60,1,8,10; 8; 9; 8-12
llama-3-8b-instruct,Mexico,1,Ki-pe-34,1,horchata,coffee; smoothie; milk; orange juice; a traditional hot mexican beverage made from cornmeal and water or milk; juice
llama-3-8b-instruct,Mexico,1,Kik-in-16,1,hot chocolate,a traditional hot mexican beverage made from cornmeal and water or milk; chocolate flavored beverage made from cornmeal and water or milk; coffee; hot chocolate; coca-cola
llama-3-8b-instruct,Mexico,1,Kik-in-36,1,javier aguirre,"miguel herrera; miguel ""the louse"" herrera; tuca ferretti; pep guardiola; basque aguirre; jaime lozano"
llama-3-8b-instruct,Mexico,1,Kik-in-37,1,america vs chivas,chivas vs america; america vs guadalajara; america vs chivas; rayados vs tigres; tigres vs rayados; america vs pumas
llama-3-8b-instruct,Mexico,1,Na-ko-20,1,soccer (football),football world cup; soccer world cup
llama-3-8b-instruct,Mexico,1,Na-ko-29,0,alia atkinson,fernanda gonzález; fernanda gonzáles; ricardo vargas; miguel de lara; andrea guevara
llama-3-8b-instruct,Mexico,1,Na-ko-33,1,rosca de reyes,turkey; tamales; apple salad
llama-3-8b-instruct,Mexico,1,Na-ko-39,1,money.,wedding gift; gifts; gift; alcohol; appliances
llama-3-8b-instruct,Mexico,1,Ne-ar-26,0,grupo modelo,pemex (mexican petroleum); cfe (federal electricity commission); air transport; sat (tax administration service)
llama-3-8b-instruct,Mexico,1,Ne-ar-36,1,posole.,pozole; traditional soup made of pork and corn; mole sauce; pot mole; beef spicy stew; tamales
llama-3-8b-instruct,Mexico,1,Ne-ar-38,1,tortillas,sandwiches; canned food; bread; rice and beans
llama-3-8b-instruct,Mexico,1,New-as-20,0,volleyball,basketball; swimming; boxing; indoor soccer
llama-3-8b-instruct,Mexico,1,New-ch-07,0,"tequila: lime juice, salt; mezcal: orange, cinnamon; rum: cola, lime juice; whiskey: cola, beer; vodka: lime juice, beer.",tacos; meat; peanuts; snacks
llama-3-8b-instruct,Mexico,1,New-ch-16,0,"""como agua para chocolate""",rocky; ¡goool!; el mundial 86; los reyes del futbol; el chanfle
llama-3-8b-instruct,Mexico,1,New-ch-32,1,microsoft office,ms office; microsoft office; office; microsoft word; ms word
llama-3-8b-instruct,Mexico,1,New-ch-38,1,"tijuana, mexicali, guadalajara, and the states of baja california, chihuahua, and sonora.",monterrey; veracruz; mexico city; cancún; harbours; ports; torreon; north
llama-3-8b-instruct,Mexico,1,New-ch-44,1,30 days,3 months; 6 months; 1 month
llama-3-8b-instruct,Mexico,1,New-ch-73,1,soccer (fútbol),chess clubs; sport clubs; cooking clubs; music; music clubs; soccer clubs; football clubs; night clubs; performing arts; reading clubs
llama-3-8b-instruct,Mexico,1,New-en-05,1,tacos,tacos; sandwich; sandwiches; chilaquiles; mixed grilled meats; traditional meat sandwich
llama-3-8b-instruct,Mexico,1,New-en-19,1,estadio azteca,aztec stadium; jalisco stadium
llama-3-8b-instruct,Mexico,1,New-en-41,1,carlos slim helú,carlos slim
llama-3-8b-instruct,Mexico,1,New-en-47,0,a swimming pool.,fruit trees; flowerpots; grill; tree; children's games; clotheslines; old objects; discarded
llama-3-8b-instruct,Mexico,1,New-en-56,1,english,english
llama-3-8b-instruct,Mexico,1,New-en-68,1,"expulsion, suspension, detention, and parents' involvement.",expulsion; exclusion; suspension; disciplinary school report; disciplinary report
llama-3-8b-instruct,Mexico,1,New-en-69,1,"octavio paz, sor juana inés de la cruz, juan rulfo, carlos fuentes, and gabriel garcía márquez.",gabriel garcía márquez; carlos fuentes; lope de vega; julio cortázar; octavio paz
llama-3-8b-instruct,Mexico,1,New-gr-06,1,tacos al pastor,tacos; sandwiches; chilaquiles; pizza
llama-3-8b-instruct,Mexico,1,New-gr-08,1,beer,beer; tequila; whiskey; mezcal
llama-3-8b-instruct,Mexico,1,New-gr-15,1,tres leches cake (pastel de tres leches),rice pudding; pastries; sweet bread; baked custard; cake; ice cream; charlotte; churros; fritter; cornbread; jelly
llama-3-8b-instruct,Mexico,1,New-gr-58,1,domestic worker.,teaching; agriculture; masonry; gastronomy; stewardship; cashier
llama-3-8b-instruct,Mexico,1,New-ha-08,0,beans.,traditional mole sauce; a traditional soup or stew made of pork and corn; sweet potato; corn on the cob
llama-3-8b-instruct,Mexico,1,New-in-01,0,oxxo,starbucks; italian coffee; biscuits madero; cielito lindo; punta del cielo
llama-3-8b-instruct,Mexico,1,New-in-62,1,instituto tecnológico y de estudios superiores de monterrey (itesm),monterrey institute of technology; national autonomous university of mexico; autonomous university of nuevo león; national polytechnic institute
llama-3-8b-instruct,Mexico,1,New-ko-02,1,the most popular prenatal education activity for pregnant women in mexico is lamaze classes.,breathing and concentration; breathing exercises; excercising; childbirth preparation courses; use of contraceptives; breastfeeding; early stimulation
llama-3-8b-instruct,Mexico,1,New-ko-03,0,"""la bamba""",the sea snake; the little toad; el chorrito; bells of bethlehem; twinkle twinkle little star; pin pon; one elephant was swinging; sweet orange; pretty little sky
llama-3-8b-instruct,Mexico,1,New-pe-06,1,pozole.,tacos; molel sauce; grilled meat; mixed grilled meats; barbecue; meat with chili; pork rind
llama-3-8b-instruct,Mexico,1,New-pe-20,1,volleyball,volleyball; soccer; football; frisbee
llama-3-8b-instruct,Mexico,1,New-pe-49,1,oratorio.,church; catholic church; home
llama-3-8b-instruct,Mexico,1,New-pe-65,0,23,8; 9; 10; 14; 40; 13
llama-3-8b-instruct,Mexico,1,New-pe-76,1,picnicking,walking; jogging; running; playing soccer; playing football; walking the dog; playing; relaxing
llama-3-8b-instruct,Mexico,1,New-pe-86,0,cathedral of our lady of angels (la catedral metropolitana de la asunción de la virgen maría),latin american tower; reform tower
llama-3-8b-instruct,Mexico,1,New-spme-05,1,"1. churros
2. alfajores
3. tres leches cake
4. cajeta
5. tostadas de cajeta",marzipan; tamarind pulp candy; coconut candy; dulce de leche; wafers; duvalin; payaso lollipop
llama-3-8b-instruct,Mexico,1,New-spme-37,1,engineering,engineering; medicine; sciences; international relations; cooking; business administration; business administration; law
llama-3-8b-instruct,Mexico,1,New-su-24,1,"volleyball, soccer, and basketball.",soccer; football; basketball
llama-3-8b-instruct,Mexico,1,New-su-33,1,business casual.,trousers and shirt
llama-3-8b-instruct,Mexico,1,New-su-34,1,coro (choir),guitar; playing guitar; flute; choir; school gatherings; paying drums
llama-3-8b-instruct,Mexico,1,New-su-42,1,catholicism,catholic; roman catholic; catholicism; christian
llama-3-8b-instruct,Mexico,1,New-su-57,1,cattle,cows; pigs; chicken; goats
llama-3-8b-instruct,Mexico,1,New-su-58,1,"cattle, pigs, chickens, and turkeys.",donkeys; horses; cows; dog; mule
llama-3-8b-instruct,Mexico,1,Ni-en-12,1,national autonomous university of mexico (universidad nacional autónoma de méxico),national autonomous university of mexico; valle de mexico university; monterrey institute of technology
llama-3-8b-instruct,Mexico,1,Ni-en-31,1,rosca de reyes,turkey; seepweed stew; tamales; cod; leg of pork; stuffed chilli peppers; pasta
llama-3-8b-instruct,Mexico,1,Ni-en-40,1,"""las posadas""",merry christmas; the fish in the river; the little donkey from the savannah; santa claus is coming to town; rudolph the reindeer; bell over bell; jingle bells
llama-3-8b-instruct,Mexico,1,Sa-en-22,1,universidad nacional autónoma de méxico (unam),national autonomous university of mexico; monterrey institute of technology; autonomous university of nuevo leon; university of guadalajara; national polytechnic institute
llama-3-8b-instruct,Mexico,1,Sa-en-31,1,dogs,dog; cat
llama-3-8b-instruct,Mexico,1,Sa-en-7,1,"tortilla chips, guacamole, churros, empanadas, and chicharrones.",tostadas; enchiladas; thick stuffed tortillas; fried tacos; flautas; thick tortillas with toppings; corn in a cup; ice cream; quesadilla; a traditional soup or stew made of pork and corn; tacos
llama-3-8b-instruct,Mexico,1,Ta-pe-21,1,estadios (stadiums),street; on the street; in parks; park; school; schoolyard; in sports units; court
llama-3-8b-instruct,Mexico,1,Ta-pe-29,1,soccer (fútbol),soccer; football; tennis; auto racing
llama-3-8b-instruct,Mexico,1,Th-en-03,1,liga mx,liga bbva mx; mexican football league; mexican soccer league; liga mx; lucha libre aaa; mexican baseball league
llama-3-8b-instruct,Mexico,1,Th-en-11,0,cristiano ronaldo,"el chicharito; javier hernandez (chicharito); checo pérez; saul ""canelo"" alvarez; ""canelo"" alvarez; gignac"
llama-3-8b-instruct,Mexico,1,Th-en-35,1,dinner,lunch; breakfast; dinner
llama-3-8b-instruct,Mexico,1,Th-en-37,1,18,28; 21; 25; 18; 30; 17; 22
llama-3-8b-instruct,Mexico,1,Th-en-44,1,tacos al pastor.,grilled meat; barbecue; tacos; pizza; tamales; stew; carnitas; fried pork; roasted pork; roast chicken
llama-3-8b-instruct,Mexico,1,Th-en-45,1,dinner together.,watch television; watch tv; board games; play mexican bingo; soccer; football; cinema
llama-3-8b-instruct,Mexico,1,Th-en-51,1,mathematics,mathematics; spanish; english; history
llama-3-8b-instruct,Mexico,1,Th-en-53,0,quinceañeras,spring queen; independence day; day of the death offerings contests; day of the death altar contests; children's day
llama-3-8b-instruct,Mexico,1,Tmp-ar-01,1,universidades y bibliotecas.,university library; libraries; library; home
llama-3-8b-instruct,Assam,1,Al-en-01,1,puffed rice (muri),plantatin; musa balbisiana; semolina; rice flour; curd poha; curd-poha; mashed potato rice; potato rice; rice with milk; snacks
llama-3-8b-instruct,Assam,1,Al-en-04,0,orange,malbhog banana; banana; mango; jackfruit; berry; coconut
llama-3-8b-instruct,Assam,1,Al-en-19,1,bengali,english; hindi; bengali
llama-3-8b-instruct,Assam,1,Al-en-39,1,pitha and jolpan.,rice pudding; cake; sweets; kidney bean; meat rice; tea; assamese food; puri vaji; flatbread and vegetable fries; fried roti
llama-3-8b-instruct,Assam,1,An-ar-03,1,3,2; 3; 11; 2; 5; 4
llama-3-8b-instruct,Assam,1,Ca-sp-06,0,breakfast,afternoon meal; afternoon; afternoon's; dinner
llama-3-8b-instruct,Assam,1,Ca-sp-11,1,sunday,on sunday; sunday; saturday
llama-3-8b-instruct,Assam,1,Ca-sp-41,1,with their families.,home; house; own home; own house; own residence; self-built house
llama-3-8b-instruct,Assam,1,Gu-ch-08,0,football,ludo; race; running; hide and seek; card; card game; cricket; video game; kabaddi; tug of war; tug-of-war
llama-3-8b-instruct,Assam,1,Gu-ch-38,1,3,21; 3; 22; 12; 4
llama-3-8b-instruct,Assam,1,Ji-ko-14,1,tea,tea leaf; tea; crude oil; petrol; rice; mineral resources; coal
llama-3-8b-instruct,Assam,1,Ji-ko-24,0,riverfront,sports; playing sports; garden; bicycle; park; playground; moina parijat
llama-3-8b-instruct,Assam,1,Ji-ko-25,1,"bihu, magh bihu, rongali bihu, uruka, and bohag bihu.",maternity leave; paternity leave; child care leave; bihu; durga puja; parental service
llama-3-8b-instruct,Assam,1,Ji-ko-28,1,bihu,days of a month; after a month; 1 month; 1 month ceremony; showing outside; rice feeding ceremony; first rice-eating ceremony; purity; day of coming home from the hospital; one year; a year; first birthday; 1 year
llama-3-8b-instruct,Assam,1,Ji-ko-29,0,utsav (15th birthday),1; 30; 25; 50
llama-3-8b-instruct,Assam,1,Ji-ko-33,1,tea stalls.,sleeps at home; sleep; bed; walk; read; study table; home; house; study
llama-3-8b-instruct,Assam,1,Ji-ko-34,1,"by bus, rickshaw, or on foot.",walk; bicycle; parent's; with parents; scooty; horse; school bus; van; public transport
llama-3-8b-instruct,Assam,1,Ji-ko-35,0,english medium schools,domestic education; exam; private tutor
llama-3-8b-instruct,Assam,1,Ji-ko-36,1,science academy,computer; art; arts; science; science; commerce
llama-3-8b-instruct,Assam,1,Ji-ko-37,1,"salwar kameez, dhoti, and school uniforms.",shirt; pants; shalwar; chalwar; salwar; skirt; college uniform; uniform; sador mekhela; mekhela chador; churidar; shoes socks; tie; half shirt
llama-3-8b-instruct,Assam,1,Ji-ko-40,1,"gossip, play games, or chat with friends.",eat; plays sports; sports; read; eats tiffin; play games; sing
llama-3-8b-instruct,Assam,1,Ji-ko-42,1,"assam university entrance exam: arts, science, and commerce streams - 3 subjects (any one of the following: english, assamese, bengali, hindi, sanskrit, history, geography, political science, economics, biology, physics, chemistry, mathematics, statistics)",science; mathematics; maths; math; general knowledge; mathematics; maths; math; chemistry; biology; art; major; honorable subject; english; general intelligence test
llama-3-8b-instruct,Assam,1,Ji-ko-45,0,food stalls and cultural performances.,entertainment; one skilled citizen; honest witness citizen; tea; building friendship with students from other departments; opportunity to showcase other talents along with studies; enjoy the festive atmosphere
llama-3-8b-instruct,Assam,1,Jo-sp-13,0,rafting,swim; swimming; boat race
llama-3-8b-instruct,Assam,1,Jo-sp-19,1,brahmaputra valley,assam; entire assam; entire; all regions; sivasagar
llama-3-8b-instruct,Assam,1,Jod-ch-01,0,hand and fingers.,bronze utensils; bronze; bell metal; brass utensils; brass; brass plate; steel; steel utensils; earthen; soil; earthen utensils
llama-3-8b-instruct,Assam,1,Jod-ch-07,1,2.5,2; 1; 2.5; 3; 0; 9
llama-3-8b-instruct,Assam,1,Jod-ch-60,1,8,8; 9; 7; 6; 5
llama-3-8b-instruct,Assam,1,Ki-pe-34,1,tea,tea; juice; coffee; water; bottle gourd liqour
llama-3-8b-instruct,Assam,1,Kik-in-16,1,chai,tea; coffee; soup; ram; beer; traditional liquor
llama-3-8b-instruct,Assam,1,Kik-in-36,0,custine t. t. haokip,sujesh boro; prajwal singh; fine rava
llama-3-8b-instruct,Assam,1,Kik-in-37,0,barbarians fc vs neroca fc,oil india duliajan vs assam state electricity board; assam state electricity board vs oil india duliajan
llama-3-8b-instruct,Assam,1,Na-ko-19,0,ritul nag,abhijit bhattacharya; abdul baten
llama-3-8b-instruct,Assam,1,Na-ko-20,1,cricket,soccer; football; cricket; race; running; boxing; chess; badminton; swimming; wrestling
llama-3-8b-instruct,Assam,1,Na-ko-29,0,jyotirmoyee sikdar,elvis ali hazarika; sankardev
llama-3-8b-instruct,Assam,1,Na-ko-33,1,pitha,snacks; sweet; pitha laru; bora rice snack; sour fish curry; curd poha; curd-poha; cream
llama-3-8b-instruct,Assam,1,Na-ko-39,1,aadarsh sada (best wishes),clock; xorai; dry; flower bouquet; items used at home; clothes; xophura; money; bota
llama-3-8b-instruct,Assam,1,Ne-ar-06,1,"khar, jolpan, and pitha.",fruit; vegetable; pulao paneer; pilau; pilav; pilaf; watermelon; grape; spectacles; fried chickpeas; dates
llama-3-8b-instruct,Assam,1,Ne-ar-09,1,"pitha, laru, and jolpan.",sweets; pilau; pilav; pilaf; fruit; biryani; fish meat; meat pilav; meat pilaf; meat pilau; semolina; vegetable
llama-3-8b-instruct,Assam,1,Ne-ar-26,1,oil india limited,assam gas company limited; assam power distribution company limited; tea auction center; oil india; o.n.g.c. (oil and natural gas corporation)
llama-3-8b-instruct,Assam,1,Ne-ar-36,1,jolpan,rice cake; ladoo; laddu; laru; coconut laddu; bora rice cake; banana rice cake; snacks
llama-3-8b-instruct,Assam,1,Ne-ar-38,0,pitha,rice; black mole; coconut; fruit
llama-3-8b-instruct,Assam,1,New-as-20,1,badminton,ludo; carrom; chess; gili danda; badminton
llama-3-8b-instruct,Assam,1,New-ch-07,1,"jolpan, pakora, chutney, and local snacks.",pea; almond; chana chutney; mixed chickpeas; fried meat
llama-3-8b-instruct,Assam,1,New-ch-16,0,dhruva,run milkha run; 1983; go india; m. s. dhoni; mary kom; dangal
llama-3-8b-instruct,Assam,1,New-ch-32,1,microsoft office,ms office; microsoft office; microsoft; ms word
llama-3-8b-instruct,Assam,1,New-ch-38,1,"guwahati, jorhat, and silchar.",guwahati; jorhat; dibrugarh; digboi; margherita
llama-3-8b-instruct,Assam,1,New-ch-44,0,30 days,3 months; 6 months; 8 months; 9 months; 10 months; 2 months; 12 months
llama-3-8b-instruct,Assam,1,New-ch-73,0,cricket and football,night club; press club; dance club; music club
llama-3-8b-instruct,Assam,1,New-en-05,0,khichdi,chowmein; assamese platter
llama-3-8b-instruct,Assam,1,New-en-19,1,indira gandhi athletic stadium,nehru; nehru stadium; sarusajai stadium; barsapara stadium; dr. bhupen hazarika; small stadium
llama-3-8b-instruct,Assam,1,New-en-41,0,rahul aggarwal,riniki bhuyan sharma; riniki bhunya sharma; hariprasanna hazarika; jesin kumbang paw; bhupen hazarika; hemendra prasad baruah; udbhav bharali; radha govinda baruah; munzir alam; pranjal saikia
llama-3-8b-instruct,Assam,1,New-en-47,1,tea plants.,vegetables; vegetable; greens/vegetables; lemon; banana tree; chili pepper; fruit; henna tree; amita
llama-3-8b-instruct,Assam,1,New-en-56,0,bengali,english; hindi
llama-3-8b-instruct,Assam,1,New-en-68,1,"suspension, detention, warning, and expulsion.",disciplinary punishment; informing the guardian; parent-teacher conference; call parents; expulsion; expelled; expelled from school; not applicable; exempted from the teacher's teaching in class
llama-3-8b-instruct,Assam,1,New-en-69,1,"rahul sankrityayan, bhabendra nath saikia, homen borgohain, lakshminath bezbarua, and lakshmi prasad goswami.",rasaraj laxminath bezbaroa; lakshminath bezbaruah; srimanta sankardev; birendranath bhattacharyya; banikanta kakati; goddess nalinibala
llama-3-8b-instruct,Assam,1,New-gr-06,0,chapli khabar (assamese noodles),chinese food; chinese fast food; pork with rice; duck rice; chips; tea; indian roof
llama-3-8b-instruct,Assam,1,New-gr-08,1,jolpan (assamese rice beer),beer; lime; xaaj; vodka; traditional liquor
llama-3-8b-instruct,Assam,1,New-gr-15,1,pitha,coconut laddu; tel pitha; til pitha; kholachaparia pitha; sesame rice cake; sticky rice cake; ghila pitha; rice cake; rasgulla; barfi
llama-3-8b-instruct,Assam,1,New-gr-58,1,teacher.,cooks of the midday meal; school cook; fourth grade employee; fourth grade; anganwadi teacher; private event staff
llama-3-8b-instruct,Assam,1,New-ha-08,1,pitha,rice flour; sandahguri; milk; snacks; soft rice; bitter gourd
llama-3-8b-instruct,Assam,1,New-in-01,0,brahmaputra cafe,nescafe; ccd; bru gold; nestle
llama-3-8b-instruct,Assam,1,New-in-62,1,"national institute of technology, silchar (nit silchar)",tezpur university; assam engineering college; aec; assam science and technology university; dibrugarh university; gauhati university
llama-3-8b-instruct,Assam,1,New-ko-03,0,"""bor janani""",bihu song; lullaby; our sweet little girl; oh my beloved country; name of god
llama-3-8b-instruct,Assam,1,New-pe-49,1,satras,namghar; prayer house; temple; in the temple; church; doul; mosque
llama-3-8b-instruct,Assam,1,New-pe-65,0,25,6; 7; 8; 3; 4
llama-3-8b-instruct,Assam,1,New-pe-76,1,boating,see wild animals; take photos; cleaning; boat ride
llama-3-8b-instruct,Assam,1,New-spme-05,1,"jolpan, laksmi, and zarda.",coconut laddu; tel pitha; til pitha; kholachaparia pitha; sesame rice cake; sticky rice cake; ghila pitha; malpua; pedha; rasgulla; goja; cashew burfi
llama-3-8b-instruct,Assam,1,New-spme-37,1,engineering,doctor; engineering curriculum; engineering; professor
llama-3-8b-instruct,Assam,1,New-su-24,0,football and badminton,ludo; hide and seek; carrom; cricket; chess
llama-3-8b-instruct,Assam,1,New-su-33,1,saree,sador mekhela; mekhela chador; shirt; pants; elegant attire
llama-3-8b-instruct,Assam,1,New-su-34,1,bihu,vocal music; singing; bihu; cultural centre; cultural center
llama-3-8b-instruct,Assam,1,New-su-57,1,cattle,cow; goat; buffalo
llama-3-8b-instruct,Assam,1,New-su-58,1,"pigs, chicken, ducks, and cattle.",cow; buffalo; duck; chicken
llama-3-8b-instruct,Assam,1,Ni-en-12,1,gauhati university,guwahati university; gauhati university; tezpur university; dibrugarh university
llama-3-8b-instruct,Assam,1,Ni-en-31,1,"rice, dal, fish, and jolpan (traditional assamese breakfast)",sweets; fish meat; cake; chowmein; tea; pilau; pilav; pilaf
llama-3-8b-instruct,Assam,1,Ni-en-40,0,"""bihuon ki asha""",christmas celebration; christmas christmas; jingle bell jingle bell; wish you merry christmas and happy new year
llama-3-8b-instruct,Assam,1,Sa-en-22,1,gauhati university,guwahati; gauhati university; assam agricultural university; dibrugarh university; tezpur university
llama-3-8b-instruct,Assam,1,Sa-en-31,0,pigs,cow; dog; cat; goat
llama-3-8b-instruct,Assam,1,Sa-en-7,1,"jolpan, lahi, chai, pani, momo, samosa, pakora, churmuri.",soft rice; sticky rice; flattened rice snack; rice beer snack; fried rice snack; flattened rice; yogurt; jaggery; doubt; curd poha; curd-poha; rice flour; plantatin; musa balbisiana; milk
llama-3-8b-instruct,Assam,1,Ta-pe-21,1,school grounds and open fields.,field; playground; yard
llama-3-8b-instruct,Assam,1,Ta-pe-29,1,cricket,cricket; boxing
llama-3-8b-instruct,Assam,1,Th-en-03,1,indian super league,assam cricket league; assam premier club championship; assam state premier league
llama-3-8b-instruct,Assam,1,Th-en-11,0,sunil chhetri,lovlina borgohain; sachin tendulkar; hima das; riyan parag; arjun bhogeswar baruah
llama-3-8b-instruct,Assam,1,Th-en-15,0,hockey,football; cricket; badminton; ludo
llama-3-8b-instruct,Assam,1,Th-en-35,0,lunch,afternoon meal; afternoon rice; dinner; snacks; morning snack
llama-3-8b-instruct,Assam,1,Th-en-37,1,18,25; 23; 24; 21; 30; 18
llama-3-8b-instruct,Assam,1,Th-en-44,1,dal khichdi,duck meat with ash gourd; luchi and meat; meat pilaf; meat rice; lentil rice; rice; pork with mustard greens; meat with taro leaves; fish; bread; south indian food
llama-3-8b-instruct,Assam,1,Th-en-45,1,tea parties,having tea together; talk; conversation; watching tv; tv; movie; lighting up lamps; pray; walk
llama-3-8b-instruct,Assam,1,Th-en-51,0,assamese,mathematics; maths; math; science; english; political science
llama-3-8b-instruct,Assam,1,Th-en-53,1,festivals and fairs,cultural evening; music competition; dance and song event; bhaona; rasleela; moina parijat
llama-3-8b-instruct,Assam,1,Tmp-ar-01,1,gauhati university library.,library; hostel; house; home; lab; laboratory; college; pg; paying guest
llama-3-8b-instruct,Greece,1,Al-en-01,1,loukoumades,toast; koulouri; fruit; biscuits; chocolate
llama-3-8b-instruct,Greece,1,Al-en-04,1,watermelon,watermelon; apple; melon; mandarin; orange; banana
llama-3-8b-instruct,Greece,1,Al-en-19,1,english,english; french; german
llama-3-8b-instruct,Greece,1,Al-en-39,0,vasilopita (a sweet bread) and loukoumades (deep-fried dough balls drizzled with honey).,cake
llama-3-8b-instruct,Greece,1,An-ar-03,1,5,6; 5
llama-3-8b-instruct,Greece,1,Ca-sp-06,0,dinner,lunch; breakfast
llama-3-8b-instruct,Greece,1,Ca-sp-11,1,sunday,sunday; saturday
llama-3-8b-instruct,Greece,1,Ca-sp-41,1,with their children or family members.,houses of prosperity; nursing homes; nursing home; with pension; home with someone to take care of them
llama-3-8b-instruct,Greece,1,Gu-ch-08,1,football (soccer),soccer; football; basketball; track and field
llama-3-8b-instruct,Greece,1,Gu-ch-38,1,4,12; 10; 4
llama-3-8b-instruct,Greece,1,Ji-ko-14,1,olive oil,olive oil; feta; greek yogurt; human resources; wine
llama-3-8b-instruct,Greece,1,Ji-ko-24,0,beach,playground; playgrounds; playstation; sports clubs; cafes; cinema
llama-3-8b-instruct,Greece,1,Ji-ko-25,1,"christmas (25 december), epiphany (6 january), easter sunday, easter monday, st. constantine and helen day (3 may), st. minas day (11 november), and st. nicholas day (6 december).",christmas; easter; august 15th; new year's day
llama-3-8b-instruct,Greece,1,Ji-ko-26,1,"* age 18: legal adulthood and financial independence
* age 20: leaving parental home and starting own life
* age 25: completing education and entering workforce
* age 30: establishing own family",marriage; job finding; work; coming of age; studies; military service
llama-3-8b-instruct,Greece,1,Ji-ko-28,1,40 days,after 40 days; birthday; name day; new year's day; easter
llama-3-8b-instruct,Greece,1,Ji-ko-29,0,40,18; 21
llama-3-8b-instruct,Greece,1,Ji-ko-33,0,parks or streets.,study; sleep; tutoring center; night out
llama-3-8b-instruct,Greece,1,Ji-ko-34,0,"elementary school students in greece typically attend school from 8:30 am to 1:30 pm, monday to friday.",with the aprons; on foot; bus; public transport; car
llama-3-8b-instruct,Greece,1,Ji-ko-35,1,private schools (private ekpaideyseis),colleges; private schools; postgraduate; private nurseries; private vocational training institutes
llama-3-8b-instruct,Greece,1,Ji-ko-36,1,lykeion (lyceum),mathematics; language; physics
llama-3-8b-instruct,Greece,1,Ji-ko-37,1,"t-shirts, jeans, and casual wear.",casual; tracksuits; jeans; sportswear
